month,customer_id,segment_id,plant_id,currency,volume_t,net_sales_local,net_sales_eur,orders,deliveries,freight_local,freight_eur,order_handling_local,order_handling_eur
2025-05,C051,S2,P3,SEK,90.28,1114762.63,93569.02,16,23,106260.0,8919.07,165600.0,13899.85
2025-06,C051,S2,P3,SEK,89.69,1118850.92,94460.05,16,23,106260.0,8971.1,165600.0,13980.94
2025-07,C051,S2,P3,SEK,73.25,910023.47,76463.56,13,19,87780.0,7375.6,134550.0,11305.39
2025-08,C051,S2,P3,SEK,87.3,1084028.3,92161.25,15,23,106260.0,9033.95,155250.0,13198.95
2025-09,C051,S2,P3,SEK,94.92,1183878.43,99368.68,17,24,110880.0,9306.7,175950.0,14768.34
2025-10,C051,S2,P3,SEK,103.24,1273885.27,107363.15,18,27,124740.0,10513.1,186300.0,15701.38
2025-11,C051,S2,P3,SEK,96.01,1189816.88,100256.74,17,25,115500.0,9732.3,175950.0,14825.96
2025-12,C051,S2,P3,SEK,94.18,1164502.95,98239.62,17,24,110880.0,9354.04,175950.0,14843.47
2024-01,C052,S1,P1,EUR,86.67,93934.92,93934.92,15,23,8855.0,8855.0,13200.0,13200.0
2024-02,C052,S1,P1,EUR,79.06,85970.21,85970.21,14,21,8085.0,8085.0,12320.0,12320.0
2024-03,C052,S1,P1,EUR,100.75,109079.81,109079.81,18,26,10010.0,10010.0,15840.0,15840.0
2024-04,C052,S1,P1,EUR,93.83,102327.76,102327.76,17,25,9625.0,9625.0,14960.0,14960.0
2024-05,C052,S1,P1,EUR,97.34,106031.92,106031.92,17,25,9625.0,9625.0,14960.0,14960.0
2024-06,C052,S1,P1,EUR,86.71,94594.61,94594.61,15,23,8855.0,8855.0,13200.0,13200.0
2024-07,C052,S1,P1,EUR,79.78,86838.41,86838.41,14,21,8085.0,8085.0,12320.0,12320.0
2024-08,C052,S1,P1,EUR,85.17,93057.13,93057.13,15,22,8470.0,8470.0,13200.0,13200.0
2024-09,C052,S1,P1,EUR,96.17,105309.4,105309.4,17,25,9625.0,9625.0,14960.0,14960.0
2024-10,C052,S1,P1,EUR,95.04,104309.3,104309.3,17,25,9625.0,9625.0,14960.0,14960.0
2024-11,C052,S1,P1,EUR,98.59,107102.44,107102.44,17,26,10010.0,10010.0,14960.0,14960.0
2024-12,C052,S1,P1,EUR,100.28,108780.38,108780.38,18,26,10010.0,10010.0,15840.0,15840.0
2025-01,C052,S1,P1,EUR,89.66,99859.85,99859.85,16,23,9292.0,9292.0,14480.0,14480.0
2025-02,C052,S1,P1,EUR,86.88,96163.78,96163.78,15,23,9292.0,9292.0,13575.0,13575.0
2025-03,C052,S1,P1,EUR,106.9,118109.97,118109.97,19,28,11312.0,11312.0,17195.0,17195.0
2025-04,C052,S1,P1,EUR,95.1,105096.7,105096.7,17,25,10100.0,10100.0,15385.0,15385.0
2025-05,C052,S1,P1,EUR,105.52,116708.94,116708.94,19,28,11312.0,11312.0,17195.0,17195.0
2025-06,C052,S1,P1,EUR,97.63,107995.53,107995.53,17,25,10100.0,10100.0,15385.0,15385.0
2025-07,C052,S1,P1,EUR,79.69,88006.48,88006.48,14,21,8484.0,8484.0,12670.0,12670.0
2025-08,C052,S1,P1,EUR,91.08,101289.62,101289.62,16,24,9696.0,9696.0,14480.0,14480.0
2025-09,C052,S1,P1,EUR,93.75,104618.65,104618.65,17,24,9696.0,9696.0,15385.0,15385.0
2025-10,C052,S1,P1,EUR,99.77,111419.55,111419.55,18,26,10504.0,10504.0,16290.0,16290.0
2025-11,C052,S1,P1,EUR,101.08,112235.36,112235.36,18,26,10504.0,10504.0,16290.0,16290.0
2025-12,C052,S1,P1,EUR,95.57,106151.82,106151.82,17,25,10100.0,10100.0,15385.0,15385.0
2024-01,C053,S2,P3,SEK,115.29,1409628.01,123052.51,40,31,136400.0,11906.94,402000.0,35092.31
2024-02,C053,S2,P3,SEK,126.53,1543322.24,134927.02,44,34,149600.0,13078.98,442200.0,38659.93
2024-03,C053,S2,P3,SEK,130.51,1597872.44,140015.64,45,35,154000.0,13494.45,452250.0,39628.99
2024-04,C053,S2,P3,SEK,132.56,1620673.46,141254.86,46,35,154000.0,13422.35,462300.0,40293.2
2024-05,C053,S2,P3,SEK,124.98,1514311.4,132489.16,44,33,145200.0,12703.75,442200.0,38688.68
2024-06,C053,S2,P3,SEK,130.19,1590680.75,139370.8,45,35,154000.0,13493.03,452250.0,39624.82
2024-07,C053,S2,P3,SEK,125.63,1534121.42,135319.87,44,34,149600.0,13195.73,442200.0,39005.03
2024-08,C053,S2,P3,SEK,106.57,1304821.75,113938.33,37,28,123200.0,10757.95,371850.0,32470.31
2024-09,C053,S2,P3,SEK,123.37,1519044.85,133331.42,43,33,145200.0,12744.67,432150.0,37931.19
2024-10,C053,S2,P3,SEK,133.08,1619212.21,141942.78,46,36,158400.0,13885.6,462300.0,40525.97
2024-11,C053,S2,P3,SEK,134.08,1638447.33,142802.75,47,36,158400.0,13805.73,472350.0,41168.78
2024-12,C053,S2,P3,SEK,124.87,1529798.34,133934.37,43,33,145200.0,12712.31,432150.0,37834.88
2025-01,C053,S2,P3,SEK,117.16,1473364.98,123783.06,41,31,143220.0,12032.46,424350.0,35651.28
2025-02,C053,S2,P3,SEK,112.05,1393784.63,117417.81,39,30,138600.0,11676.2,403650.0,34005.04
2025-03,C053,S2,P3,SEK,114.48,1430434.48,119945.54,40,31,143220.0,12009.36,414000.0,34714.94
2025-04,C053,S2,P3,SEK,106.7,1339072.68,113135.58,37,28,129360.0,10929.37,382950.0,32354.68
2025-05,C053,S2,P3,SEK,107.7,1349916.95,113307.0,38,29,133980.0,11245.78,393300.0,33012.14
2025-06,C053,S2,P3,SEK,101.72,1268644.66,107106.53,35,27,124740.0,10531.29,362250.0,30583.3
2025-07,C053,S2,P3,SEK,107.13,1340925.37,112669.55,37,29,133980.0,11257.5,382950.0,32176.89
2025-08,C053,S2,P3,SEK,92.65,1152480.91,97980.91,32,25,115500.0,9819.51,331200.0,28157.76
2025-09,C053,S2,P3,SEK,132.87,1673021.08,140424.8,46,35,161700.0,13572.27,476100.0,39961.39
2025-10,C053,S2,P3,SEK,114.49,1428057.27,120356.78,40,31,143220.0,12070.59,414000.0,34891.95
2025-11,C053,S2,P3,SEK,119.43,1490333.32,125578.95,42,32,147840.0,12457.34,434700.0,36628.83
2025-12,C053,S2,P3,SEK,114.75,1438052.77,121316.78,40,31,143220.0,12082.3,414000.0,34925.8
2024-01,C054,S1,P2,EUR,80.38,87316.48,87316.48,32,20,7700.0,7700.0,28160.0,28160.0
2024-02,C054,S1,P2,EUR,73.23,79015.99,79015.99,29,18,6930.0,6930.0,25520.0,25520.0
2024-03,C054,S1,P2,EUR,80.0,87001.62,87001.62,32,20,7700.0,7700.0,28160.0,28160.0
2024-04,C054,S1,P2,EUR,82.86,89960.13,89960.13,33,21,8085.0,8085.0,29040.0,29040.0
2024-05,C054,S1,P2,EUR,89.62,97708.3,97708.3,36,22,8470.0,8470.0,31680.0,31680.0
2024-06,C054,S1,P2,EUR,80.82,87686.41,87686.41,32,20,7700.0,7700.0,28160.0,28160.0
2024-07,C054,S1,P2,EUR,64.99,70670.97,70670.97,26,16,6160.0,6160.0,22880.0,22880.0
2024-08,C054,S1,P2,EUR,69.99,75985.81,75985.81,28,18,6930.0,6930.0,24640.0,24640.0
2024-09,C054,S1,P2,EUR,75.11,81615.9,81615.9,30,19,7315.0,7315.0,26400.0,26400.0
2024-10,C054,S1,P2,EUR,83.91,91019.46,91019.46,33,21,8085.0,8085.0,29040.0,29040.0
2024-11,C054,S1,P2,EUR,91.36,99117.95,99117.95,36,23,8855.0,8855.0,31680.0,31680.0
2024-12,C054,S1,P2,EUR,74.07,80518.27,80518.27,30,19,7315.0,7315.0,26400.0,26400.0
2025-01,C054,S1,P2,EUR,66.04,73399.21,73399.21,26,17,6868.0,6868.0,23530.0,23530.0
2025-02,C054,S1,P2,EUR,79.13,88043.78,88043.78,32,20,8080.0,8080.0,28960.0,28960.0
2025-03,C054,S1,P2,EUR,85.38,94405.51,94405.51,34,21,8484.0,8484.0,30770.0,30770.0
2025-04,C054,S1,P2,EUR,82.49,91081.05,91081.05,33,21,8484.0,8484.0,29865.0,29865.0
2025-05,C054,S1,P2,EUR,85.86,95369.36,95369.36,34,22,8888.0,8888.0,30770.0,30770.0
2025-06,C054,S1,P2,EUR,76.79,85423.3,85423.3,31,19,7676.0,7676.0,28055.0,28055.0
2025-07,C054,S1,P2,EUR,71.76,80153.61,80153.61,29,18,7272.0,7272.0,26245.0,26245.0
2025-08,C054,S1,P2,EUR,76.87,85675.62,85675.62,31,19,7676.0,7676.0,28055.0,28055.0
2025-09,C054,S1,P2,EUR,84.84,93714.27,93714.27,34,21,8484.0,8484.0,30770.0,30770.0
2025-10,C054,S1,P2,EUR,89.31,99486.28,99486.28,36,22,8888.0,8888.0,32580.0,32580.0
2025-11,C054,S1,P2,EUR,86.97,96475.53,96475.53,35,22,8888.0,8888.0,31675.0,31675.0
2025-12,C054,S1,P2,EUR,84.16,93976.04,93976.04,34,21,8484.0,8484.0,30770.0,30770.0
2024-01,C055,S4,P4,SEK,83.44,1263382.22,110286.08,26,18,79200.0,6913.71,261300.0,22810.0
2024-02,C055,S4,P4,SEK,82.0,1240337.75,108438.19,25,17,74800.0,6539.49,251250.0,21965.87
2024-03,C055,S4,P4,SEK,82.45,1250933.11,109614.63,25,17,74800.0,6554.45,251250.0,22016.11
2024-04,C055,S4,P4,SEK,88.67,1339685.98,116764.51,27,19,83600.0,7286.42,271350.0,23650.36
2024-05,C055,S4,P4,SEK,95.23,1440889.32,126065.37,29,20,88000.0,7699.24,291450.0,25499.36
2024-06,C055,S4,P4,SEK,92.02,1399116.54,122586.5,28,19,83600.0,7324.79,281400.0,24655.45
2024-07,C055,S4,P4,SEK,81.78,1237622.6,109166.68,25,17,74800.0,6597.87,251250.0,22161.95
2024-08,C055,S4,P4,SEK,88.77,1350178.35,117898.91,27,19,83600.0,7300.03,271350.0,23694.55
2024-09,C055,S4,P4,SEK,93.85,1418790.33,124531.76,29,20,88000.0,7724.04,291450.0,25581.5
2024-10,C055,S4,P4,SEK,88.94,1351778.01,118499.06,27,19,83600.0,7328.51,271350.0,23786.98
2024-11,C055,S4,P4,SEK,103.36,1574119.14,137196.07,32,22,96800.0,8436.83,321600.0,28029.81
2024-12,C055,S4,P4,SEK,89.14,1349075.93,118112.06,28,19,83600.0,7319.21,281400.0,24636.67
2025-01,C055,S4,P4,SEK,87.51,1356589.57,113972.31,27,18,83160.0,6986.59,279450.0,23477.67
2025-02,C055,S4,P4,SEK,83.7,1298924.11,109426.39,26,18,83160.0,7005.72,269100.0,22670.03
2025-03,C055,S4,P4,SEK,104.0,1607037.06,134754.11,32,22,101640.0,8522.77,331200.0,27771.95
2025-04,C055,S4,P4,SEK,95.89,1493162.77,126154.34,30,20,92400.0,7806.69,310500.0,26233.52
2025-05,C055,S4,P4,SEK,83.92,1295346.14,108726.53,26,18,83160.0,6980.14,269100.0,22587.25
2025-06,C055,S4,P4,SEK,86.51,1339107.11,113055.38,27,18,83160.0,7020.86,279450.0,23592.83
2025-07,C055,S4,P4,SEK,71.65,1116504.56,93812.88,22,15,69300.0,5822.84,227700.0,19132.2
2025-08,C055,S4,P4,SEK,87.58,1357661.72,115424.85,27,18,83160.0,7070.05,279450.0,23758.11
2025-09,C055,S4,P4,SEK,104.62,1627946.48,136641.47,32,22,101640.0,8531.14,331200.0,27799.23
2025-10,C055,S4,P4,SEK,90.25,1404798.79,118396.55,28,19,87780.0,7398.11,289800.0,24424.37
2025-11,C055,S4,P4,SEK,90.19,1395608.58,117597.22,28,19,87780.0,7396.55,289800.0,24419.22
2025-12,C055,S4,P4,SEK,93.93,1456311.35,122857.11,29,20,92400.0,7795.03,300150.0,25321.21
2024-01,C056,S3,P2,EUR,62.9,61831.64,61831.64,16,14,5390.0,5390.0,14080.0,14080.0
2024-02,C056,S3,P2,EUR,62.26,60683.67,60683.67,16,14,5390.0,5390.0,14080.0,14080.0
2024-03,C056,S3,P2,EUR,66.25,64414.36,64414.36,17,14,5390.0,5390.0,14960.0,14960.0
2024-04,C056,S3,P2,EUR,68.47,66673.9,66673.9,18,15,5775.0,5775.0,15840.0,15840.0
2024-05,C056,S3,P2,EUR,63.44,62427.49,62427.49,16,14,5390.0,5390.0,14080.0,14080.0
2024-06,C056,S3,P2,EUR,60.62,58715.03,58715.03,16,13,5005.0,5005.0,14080.0,14080.0
2024-07,C056,S3,P2,EUR,54.55,52791.59,52791.59,14,12,4620.0,4620.0,12320.0,12320.0
2024-08,C056,S3,P2,EUR,65.06,63423.24,63423.24,17,14,5390.0,5390.0,14960.0,14960.0
2024-09,C056,S3,P2,EUR,66.48,65048.0,65048.0,17,14,5390.0,5390.0,14960.0,14960.0
2024-10,C056,S3,P2,EUR,71.59,69309.09,69309.09,18,16,6160.0,6160.0,15840.0,15840.0
2024-11,C056,S3,P2,EUR,76.29,74473.61,74473.61,20,17,6545.0,6545.0,17600.0,17600.0
2024-12,C056,S3,P2,EUR,66.01,64382.95,64382.95,17,14,5390.0,5390.0,14960.0,14960.0
2025-01,C056,S3,P2,EUR,70.75,70344.34,70344.34,18,15,6060.0,6060.0,16290.0,16290.0
2025-02,C056,S3,P2,EUR,68.48,68228.97,68228.97,18,15,6060.0,6060.0,16290.0,16290.0
2025-03,C056,S3,P2,EUR,76.72,76298.55,76298.55,20,17,6868.0,6868.0,18100.0,18100.0
2025-04,C056,S3,P2,EUR,73.05,72584.84,72584.84,19,16,6464.0,6464.0,17195.0,17195.0
2025-05,C056,S3,P2,EUR,69.59,69493.67,69493.67,18,15,6060.0,6060.0,16290.0,16290.0
2025-06,C056,S3,P2,EUR,78.07,77124.1,77124.1,20,17,6868.0,6868.0,18100.0,18100.0
2025-07,C056,S3,P2,EUR,55.08,54591.58,54591.58,14,12,4848.0,4848.0,12670.0,12670.0
2025-08,C056,S3,P2,EUR,62.67,62198.62,62198.62,16,14,5656.0,5656.0,14480.0,14480.0
2025-09,C056,S3,P2,EUR,80.78,80249.98,80249.98,21,18,7272.0,7272.0,19005.0,19005.0
2025-10,C056,S3,P2,EUR,80.28,79769.7,79769.7,21,17,6868.0,6868.0,19005.0,19005.0
2025-11,C056,S3,P2,EUR,74.17,73848.84,73848.84,19,16,6464.0,6464.0,17195.0,17195.0
2025-12,C056,S3,P2,EUR,75.96,75857.45,75857.45,20,17,6868.0,6868.0,18100.0,18100.0
2024-01,C057,S3,P2,EUR,83.9,80997.41,80997.41,20,20,7700.0,7700.0,17600.0,17600.0
2024-02,C057,S3,P2,EUR,90.35,88295.28,88295.28,22,22,8470.0,8470.0,19360.0,19360.0
2024-03,C057,S3,P2,EUR,103.54,99226.14,99226.14,25,25,9625.0,9625.0,22000.0,22000.0
2024-04,C057,S3,P2,EUR,98.3,95175.0,95175.0,24,24,9240.0,9240.0,21120.0,21120.0
2024-05,C057,S3,P2,EUR,95.16,91838.73,91838.73,23,23,8855.0,8855.0,20240.0,20240.0
2024-06,C057,S3,P2,EUR,96.48,93297.63,93297.63,24,23,8855.0,8855.0,21120.0,21120.0
2024-07,C057,S3,P2,EUR,80.11,76580.64,76580.64,20,19,7315.0,7315.0,17600.0,17600.0
2024-08,C057,S3,P2,EUR,91.89,88798.22,88798.22,22,22,8470.0,8470.0,19360.0,19360.0
2024-09,C057,S3,P2,EUR,105.53,101666.17,101666.17,26,26,10010.0,10010.0,22880.0,22880.0
2024-10,C057,S3,P2,EUR,102.99,99906.85,99906.85,25,25,9625.0,9625.0,22000.0,22000.0
2024-11,C057,S3,P2,EUR,108.92,105513.54,105513.54,27,26,10010.0,10010.0,23760.0,23760.0
2024-12,C057,S3,P2,EUR,110.6,105661.66,105661.66,27,27,10395.0,10395.0,23760.0,23760.0
2025-01,C057,S3,P2,EUR,106.33,105339.59,105339.59,26,26,10504.0,10504.0,23530.0,23530.0
2025-02,C057,S3,P2,EUR,106.17,104574.0,104574.0,26,26,10504.0,10504.0,23530.0,23530.0
2025-03,C057,S3,P2,EUR,110.69,108879.17,108879.17,27,27,10908.0,10908.0,24435.0,24435.0
2025-04,C057,S3,P2,EUR,108.34,107164.22,107164.22,26,26,10504.0,10504.0,23530.0,23530.0
2025-05,C057,S3,P2,EUR,117.5,116486.44,116486.44,29,29,11716.0,11716.0,26245.0,26245.0
2025-06,C057,S3,P2,EUR,110.08,108502.09,108502.09,27,27,10908.0,10908.0,24435.0,24435.0
2025-07,C057,S3,P2,EUR,96.81,95007.68,95007.68,24,24,9696.0,9696.0,21720.0,21720.0
2025-08,C057,S3,P2,EUR,101.09,99592.38,99592.38,25,25,10100.0,10100.0,22625.0,22625.0
2025-09,C057,S3,P2,EUR,109.11,107188.67,107188.67,27,26,10504.0,10504.0,24435.0,24435.0
2025-10,C057,S3,P2,EUR,113.75,112035.52,112035.52,28,28,11312.0,11312.0,25340.0,25340.0
2025-11,C057,S3,P2,EUR,117.92,116635.4,116635.4,29,29,11716.0,11716.0,26245.0,26245.0
2025-12,C057,S3,P2,EUR,108.13,106410.65,106410.65,26,26,10504.0,10504.0,23530.0,23530.0
2024-01,C058,S1,P5,EUR,76.74,80613.07,80613.07,14,15,5775.0,5775.0,12320.0,12320.0
2024-02,C058,S1,P5,EUR,67.12,71490.03,71490.03,12,13,5005.0,5005.0,10560.0,10560.0
2024-03,C058,S1,P5,EUR,69.73,74489.9,74489.9,12,14,5390.0,5390.0,10560.0,10560.0
2024-04,C058,S1,P5,EUR,70.15,74796.5,74796.5,12,14,5390.0,5390.0,10560.0,10560.0
2024-05,C058,S1,P5,EUR,67.01,70845.8,70845.8,12,13,5005.0,5005.0,10560.0,10560.0
2024-06,C058,S1,P5,EUR,70.03,74160.67,74160.67,12,14,5390.0,5390.0,10560.0,10560.0
2024-07,C058,S1,P5,EUR,56.52,60014.18,60014.18,10,11,4235.0,4235.0,8800.0,8800.0
2024-08,C058,S1,P5,EUR,67.2,71175.27,71175.27,12,13,5005.0,5005.0,10560.0,10560.0
2024-09,C058,S1,P5,EUR,76.23,80788.25,80788.25,13,15,5775.0,5775.0,11440.0,11440.0
2024-10,C058,S1,P5,EUR,70.92,74480.78,74480.78,13,14,5390.0,5390.0,11440.0,11440.0
2024-11,C058,S1,P5,EUR,71.18,75556.79,75556.79,13,14,5390.0,5390.0,11440.0,11440.0
2024-12,C058,S1,P5,EUR,72.06,76563.36,76563.36,13,14,5390.0,5390.0,11440.0,11440.0
2025-01,C058,S1,P5,EUR,68.96,74338.44,74338.44,12,14,5656.0,5656.0,10860.0,10860.0
2025-02,C058,S1,P5,EUR,71.41,76904.54,76904.54,13,14,5656.0,5656.0,11765.0,11765.0
2025-03,C058,S1,P5,EUR,77.28,83566.06,83566.06,14,15,6060.0,6060.0,12670.0,12670.0
2025-04,C058,S1,P5,EUR,75.23,82107.1,82107.1,13,15,6060.0,6060.0,11765.0,11765.0
2025-05,C058,S1,P5,EUR,72.77,78665.94,78665.94,13,14,5656.0,5656.0,11765.0,11765.0
2025-06,C058,S1,P5,EUR,88.64,95599.89,95599.89,16,18,7272.0,7272.0,14480.0,14480.0
2025-07,C058,S1,P5,EUR,60.97,65903.97,65903.97,11,12,4848.0,4848.0,9955.0,9955.0
2025-08,C058,S1,P5,EUR,75.83,81832.6,81832.6,13,15,6060.0,6060.0,11765.0,11765.0
2025-09,C058,S1,P5,EUR,78.45,85390.93,85390.93,14,16,6464.0,6464.0,12670.0,12670.0
2025-10,C058,S1,P5,EUR,86.66,93570.08,93570.08,15,17,6868.0,6868.0,13575.0,13575.0
2025-11,C058,S1,P5,EUR,79.11,85786.25,85786.25,14,16,6464.0,6464.0,12670.0,12670.0
2025-12,C058,S1,P5,EUR,78.19,84344.2,84344.2,14,16,6464.0,6464.0,12670.0,12670.0
2024-01,C059,S5,P1,EUR,198.53,243162.48,243162.48,45,53,20405.0,20405.0,39600.0,39600.0
2024-02,C059,S5,P1,EUR,190.39,232425.44,232425.44,43,51,19635.0,19635.0,37840.0,37840.0
2024-03,C059,S5,P1,EUR,219.19,267555.68,267555.68,49,59,22715.0,22715.0,43120.0,43120.0
2024-04,C059,S5,P1,EUR,200.18,245959.48,245959.48,45,54,20790.0,20790.0,39600.0,39600.0
2024-05,C059,S5,P1,EUR,210.39,257228.34,257228.34,47,56,21560.0,21560.0,41360.0,41360.0
2024-06,C059,S5,P1,EUR,206.88,251027.09,251027.09,47,56,21560.0,21560.0,41360.0,41360.0
2024-07,C059,S5,P1,EUR,171.0,208590.99,208590.99,38,46,17710.0,17710.0,33440.0,33440.0
2024-08,C059,S5,P1,EUR,195.2,239184.25,239184.25,44,52,20020.0,20020.0,38720.0,38720.0
2024-09,C059,S5,P1,EUR,201.01,246266.37,246266.37,45,54,20790.0,20790.0,39600.0,39600.0
2024-10,C059,S5,P1,EUR,203.58,249099.93,249099.93,46,55,21175.0,21175.0,40480.0,40480.0
2024-11,C059,S5,P1,EUR,205.74,252092.55,252092.55,46,55,21175.0,21175.0,40480.0,40480.0
2024-12,C059,S5,P1,EUR,189.24,230998.7,230998.7,43,51,19635.0,19635.0,37840.0,37840.0
2025-01,C059,S5,P1,EUR,180.8,225171.82,225171.82,41,49,19796.0,19796.0,37105.0,37105.0
2025-02,C059,S5,P1,EUR,196.04,245034.79,245034.79,44,53,21412.0,21412.0,39820.0,39820.0
2025-03,C059,S5,P1,EUR,204.81,256067.04,256067.04,46,55,22220.0,22220.0,41630.0,41630.0
2025-04,C059,S5,P1,EUR,160.52,202450.9,202450.9,36,43,17372.0,17372.0,32580.0,32580.0
2025-05,C059,S5,P1,EUR,177.92,223642.71,223642.71,40,48,19392.0,19392.0,36200.0,36200.0
2025-06,C059,S5,P1,EUR,203.45,255503.87,255503.87,46,55,22220.0,22220.0,41630.0,41630.0
2025-07,C059,S5,P1,EUR,160.9,201200.1,201200.1,36,43,17372.0,17372.0,32580.0,32580.0
2025-08,C059,S5,P1,EUR,182.18,225922.32,225922.32,41,49,19796.0,19796.0,37105.0,37105.0
2025-09,C059,S5,P1,EUR,201.18,251541.95,251541.95,45,54,21816.0,21816.0,40725.0,40725.0
2025-10,C059,S5,P1,EUR,200.36,249580.79,249580.79,45,54,21816.0,21816.0,40725.0,40725.0
2025-11,C059,S5,P1,EUR,211.77,265272.23,265272.23,48,57,23028.0,23028.0,43440.0,43440.0
2025-12,C059,S5,P1,EUR,196.92,247362.48,247362.48,44,53,21412.0,21412.0,39820.0,39820.0
2024-01,C060,S2,P2,EUR,113.93,118756.13,118756.13,21,28,10780.0,10780.0,18480.0,18480.0
2024-02,C060,S2,P2,EUR,138.54,144361.18,144361.18,26,34,13090.0,13090.0,22880.0,22880.0
2024-03,C060,S2,P2,EUR,138.8,145265.29,145265.29,26,34,13090.0,13090.0,22880.0,22880.0
2024-04,C060,S2,P2,EUR,123.05,128649.45,128649.45,23,30,11550.0,11550.0,20240.0,20240.0
2024-05,C060,S2,P2,EUR,125.48,130553.1,130553.1,24,31,11935.0,11935.0,21120.0,21120.0
2024-06,C060,S2,P2,EUR,133.79,139253.15,139253.15,25,33,12705.0,12705.0,22000.0,22000.0
2024-07,C060,S2,P2,EUR,110.87,115135.96,115135.96,21,27,10395.0,10395.0,18480.0,18480.0
2024-08,C060,S2,P2,EUR,120.91,126079.8,126079.8,23,30,11550.0,11550.0,20240.0,20240.0
2024-09,C060,S2,P2,EUR,130.5,135030.79,135030.79,25,32,12320.0,12320.0,22000.0,22000.0
2024-10,C060,S2,P2,EUR,130.6,136422.42,136422.42,25,32,12320.0,12320.0,22000.0,22000.0
2024-11,C060,S2,P2,EUR,136.14,141146.87,141146.87,26,34,13090.0,13090.0,22880.0,22880.0
2024-12,C060,S2,P2,EUR,150.36,156843.9,156843.9,28,37,14245.0,14245.0,24640.0,24640.0
2025-01,C060,S2,P2,EUR,121.17,128238.08,128238.08,23,30,12120.0,12120.0,20815.0,20815.0
2025-02,C060,S2,P2,EUR,116.71,124189.21,124189.21,22,29,11716.0,11716.0,19910.0,19910.0
2025-03,C060,S2,P2,EUR,136.55,145456.02,145456.02,26,34,13736.0,13736.0,23530.0,23530.0
2025-04,C060,S2,P2,EUR,134.59,143177.43,143177.43,25,33,13332.0,13332.0,22625.0,22625.0
2025-05,C060,S2,P2,EUR,126.39,134525.79,134525.79,24,31,12524.0,12524.0,21720.0,21720.0
2025-06,C060,S2,P2,EUR,130.67,137817.07,137817.07,25,32,12928.0,12928.0,22625.0,22625.0
2025-07,C060,S2,P2,EUR,110.49,117448.12,117448.12,21,27,10908.0,10908.0,19005.0,19005.0
2025-08,C060,S2,P2,EUR,125.14,132612.68,132612.68,24,31,12524.0,12524.0,21720.0,21720.0
2025-09,C060,S2,P2,EUR,134.83,144344.1,144344.1,25,33,13332.0,13332.0,22625.0,22625.0
2025-10,C060,S2,P2,EUR,141.41,151592.82,151592.82,27,35,14140.0,14140.0,24435.0,24435.0
2025-11,C060,S2,P2,EUR,142.34,151370.68,151370.68,27,35,14140.0,14140.0,24435.0,24435.0
2025-12,C060,S2,P2,EUR,140.95,150140.63,150140.63,27,35,14140.0,14140.0,24435.0,24435.0
2024-01,C061,S5,P4,SEK,52.47,759603.91,66309.1,16,10,44000.0,3840.95,160800.0,14036.93
2024-02,C061,S5,P4,SEK,46.49,672345.36,58780.7,14,9,39600.0,3462.08,140700.0,12300.89
2024-03,C061,S5,P4,SEK,49.18,713394.32,62512.1,15,10,44000.0,3855.56,150750.0,13209.66
2024-04,C061,S5,P4,SEK,48.22,701644.47,61154.01,15,9,39600.0,3451.46,150750.0,13139.09
2024-05,C061,S5,P4,SEK,43.66,633097.11,55390.53,13,9,39600.0,3464.66,130650.0,11430.75
2024-06,C061,S5,P4,SEK,47.33,687841.82,60266.69,14,9,39600.0,3469.64,140700.0,12327.72
2024-07,C061,S5,P4,SEK,39.58,574220.24,50650.11,12,8,35200.0,3104.88,120600.0,10637.73
2024-08,C061,S5,P4,SEK,52.93,768438.12,67100.78,16,10,44000.0,3842.12,160800.0,14041.22
2024-09,C061,S5,P4,SEK,54.42,795820.8,69851.73,16,11,48400.0,4248.22,160800.0,14113.93
2024-10,C061,S5,P4,SEK,51.13,742157.17,65058.7,15,10,44000.0,3857.11,150750.0,13214.99
2024-11,C061,S5,P4,SEK,53.89,780621.6,68036.92,16,11,48400.0,4218.42,160800.0,14014.9
2024-12,C061,S5,P4,SEK,46.8,682183.96,59725.44,14,9,39600.0,3466.99,140700.0,12318.33
2025-01,C061,S5,P4,SEK,47.62,703918.96,59138.94,14,9,41580.0,3493.3,144900.0,12173.61
2025-02,C061,S5,P4,SEK,49.01,724394.65,61025.81,15,10,46200.0,3892.07,155250.0,13078.86
2025-03,C061,S5,P4,SEK,57.97,861510.28,72239.81,18,11,50820.0,4261.39,186300.0,15621.72
2025-04,C061,S5,P4,SEK,45.84,685650.48,57929.24,14,9,41580.0,3513.01,144900.0,12242.31
2025-05,C061,S5,P4,SEK,52.56,786261.2,65995.84,16,10,46200.0,3877.86,165600.0,13899.85
2025-06,C061,S5,P4,SEK,50.05,749103.71,63243.79,15,10,46200.0,3900.48,155250.0,13107.13
2025-07,C061,S5,P4,SEK,47.04,699151.2,58745.29,14,9,41580.0,3493.71,144900.0,12175.04
2025-08,C061,S5,P4,SEK,45.1,667230.83,56726.22,14,9,41580.0,3535.02,144900.0,12319.02
2025-09,C061,S5,P4,SEK,53.55,792954.88,66556.56,16,10,46200.0,3877.79,165600.0,13899.61
2025-10,C061,S5,P4,SEK,51.9,768269.67,64749.83,16,10,46200.0,3893.74,165600.0,13956.78
2025-11,C061,S5,P4,SEK,53.13,787731.1,66376.05,16,10,46200.0,3892.92,165600.0,13953.84
